Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class,row_id,row_hash
117834.0,2.08531897496156,0.181520765619299,-1.76075910318327,0.377475488586616,0.526551515131414,-0.78212382898145,0.209949590716066,-0.249334285707924,0.444342478579426,-0.389880767796029,-0.63968278099289,0.306886013818963,0.490072649821911,-0.932929939261521,0.17300985346088,0.343383633127783,0.393918482702643,-0.305457152074169,0.108936562149988,-0.124320177162593,-0.370006782027804,-0.941095600143397,0.315248019773289,0.389848559460549,-0.223963068934638,0.179957453682341,-0.0603959922220693,-0.0310914347126886,2.28,0,165428,223aaf1bbe6d02f352b00a64248f83ee3f2ec7d7
142110.0,-0.509517244100614,1.34211311412509,-0.0990428487143444,2.65203165741307,2.24993329044419,0.820434645189137,1.43094752857323,0.101590744949789,-2.00714589136596,0.815947525248134,-0.905263738034955,-0.570966756638001,-0.679811287397889,0.630738268928849,-0.90490422735943,-0.731518645634999,0.251065246110908,-1.965723769953,-2.61477897410873,-0.414751313036683,0.34764789111025,1.08344783314269,-0.151609653355808,-1.03525723405318,-0.526499670440293,0.120157938568034,0.0740219115080692,0.201843824228791,21.55,0,219520,3eaf2324664015b1b44dcc813ff4c1cffd350e3e
142005.0,1.57238282900911,-1.07310692332018,-0.754193608361694,0.399482126693923,-0.675231213827549,-0.289126209267515,-0.192351405493442,-0.0732365136090185,0.995892438510198,-0.112747992648971,-0.833341557796735,0.336846559015401,0.144859080555808,-0.012668261942768,0.594689656967965,0.48378568361084,-0.529287490978635,-0.402522733896222,-0.079052661419868,0.307759788600075,-0.13242421216706,-0.843048269329853,0.269389688599251,0.730572308178927,-0.708410424323116,0.174868401346778,-0.0882476241166545,0.0031599714682381,239.0,0,219281,83f8988e50b1d391901a30ee22f6b8c8a5ceb824
39347.0,1.07830854947125,0.0222582124603235,0.731944629335779,1.383135927766,-0.403640234513991,0.199791601817323,-0.249827602321486,0.207372222071741,0.281925480417479,0.0112750078083001,1.19466682047138,1.17320338891064,-0.512351304016741,0.150937661409199,-0.891455543272066,-0.549955923762036,0.12088117102074,-0.381340759977181,-0.184188448743484,-0.191309139511169,0.0334705770085608,0.31992061404688,-0.0821835033707965,0.238321214179684,0.596802862075936,-0.271509092838555,0.047975915148773,0.0110032974314377,14.0,0,38172,cee162d00bf7a7ac5931051d5427f441eec4a1d6
47548.0,1.21151733972134,0.270052846796462,0.31586875378072,0.581729992248867,-0.351242249523071,-0.75662424985945,-0.0438672478813405,-0.0326683416464042,-0.162825387092793,-0.101756662817925,1.55775235450722,0.696972041480517,-0.282705500421944,-0.0063753247350447,0.440387030477261,0.695770678564279,-0.232711430258864,0.249343242553672,0.0947090485932669,-0.0949498815071653,-0.240416155866147,-0.753198200577012,0.120875748970988,0.277618783880105,0.171647969473054,0.0784465187493895,-0.0298409949038701,0.0198633092214492,2.69,0,56471,4eb023fdd9b5aaa8042fb5b2096d45e3337c51ab
59135.0,1.02778897849261,0.14646381110834,1.53180143001738,2.53160315049544,-0.691874848848544,0.690760067183902,-0.738287660370386,0.449688270435243,-0.193301049488045,0.694076330840619,1.14242840109927,0.48330556660819,-0.8694964957189,0.119210786609525,-0.245949022991073,0.683754299593791,-0.415186485313499,-0.0134816210220702,-1.12081989244485,-0.228835522835316,0.0393055275950885,0.154858767193856,0.0999044167297151,0.18514778002067,0.110434039589442,-0.0461783610840026,0.044857777490257,0.0235598178891768,3.56,0,81562,134f40cfdc17a8f00fd0d06a2e5c3419843ba98e
48555.0,1.25565865964883,-0.601296849159759,0.62673582367238,-0.762935261548779,-0.995370690912513,-0.363107262014921,-0.681807031937515,0.0646010878213353,-1.06861102609998,0.720127337489158,1.93755136877541,0.346943293130197,0.130106103613117,0.0734089824259581,0.344997677221275,1.07971023889803,0.315821055062054,-1.60595347400089,0.453581507149173,0.0991800793222248,0.0142320502453218,-0.138454304921986,0.153206209936312,0.201137788770818,0.0926876343862347,-0.484475456372665,0.0187464256724672,0.0158394932599549,35.0,0,58564,702e4a5a5f72ab09a5ba32689368203db8b92095
154340.0,-1.04562790901644,0.710745323157423,1.96698023067899,3.14108851024267,2.59059690741854,5.68134731911126,-0.571868932294147,0.920946675026525,-0.587871714318974,2.66354882922387,-0.0990329355296953,-1.03440564529361,0.157033184648261,-1.036898169321,1.952290806238,0.203197394183453,-0.541915258208358,0.652898214552823,0.702739472098459,0.787106130909141,-0.0855368067187679,0.723989346402637,-0.0747947543215828,0.695055289424572,0.130672426407414,0.524633411878975,0.226308315025779,-0.416531250211187,6.04,0,248381,7b060e4ec3d720903df9db2ffbbd16aca6d4b6d4
158942.0,-0.0186372745227905,1.08226150963345,-1.98813079236555,-0.605086739566973,1.11761747362432,-0.651116354453315,1.51500892836337,-0.0704275322235215,-0.528844162436296,-0.698458579207766,0.439197692404546,-0.224361250522763,-1.20418662521447,-0.398977234810085,-1.25997177921442,0.22951584626515,0.436161125845881,0.708252089914328,0.117162496364342,-0.255916218668737,0.164994806529926,0.546039009427073,-0.0881863735670603,0.290413418207322,-0.399426699452768,0.47848289711638,-0.360061773821726,-0.221517786884223,85.25,0,258117,8c30460c0ef3058a60bdeb3a4c8f94d76c95c87d
13323.0,-5.45436177939673,8.28742055534983,-12.7528112729386,8.59434189301081,-3.10600228114338,-3.17994875686414,-9.25279393795831,4.24506220985367,-6.32980084623466,-13.1366983691039,11.228470279576,-17.1313009454468,-0.169401056814124,-18.0499976898594,-1.36623566099065,-9.7235653091894,-14.7449024646768,-5.24730110631125,-0.574675143795817,1.30586191483437,1.84616479291417,-0.267171794223081,-0.310803969751621,-1.20168545799806,1.35217609502433,0.608424596360403,1.57471478384204,0.808725205090233,1.0,1,9210,7bdab6825d7da20254bfd27214be9c6c15b584fe
169092.0,1.99517189054534,-0.473082295982044,-0.686357247233212,0.180079590363578,-0.264930772399307,0.808153544045898,-1.30677078064731,0.456787490756175,1.44625995905623,-0.346547170049001,0.0166289423872689,-0.0732548370165047,-0.517289289164474,-1.48767182086617,0.560432057180932,1.79677363002365,-0.356913530508624,1.90833259315594,0.009727799715262,-0.125081451636481,0.10369686462939,0.403976138248408,0.128683304304525,-0.441238081843497,-0.438168584752223,0.52907911282804,0.0134700439643191,-0.0210822424779086,3.75,0,278750,213640a22bf93e22c3fc8cbe04a6c40fefba71d9
63049.0,1.1971318049252,-0.224256512852407,0.0582413621003906,0.290127756719209,0.153279108023974,0.887940260555993,-0.357044856606062,0.309458039069106,0.489215699485472,-0.0834653176268199,-0.064445765207139,0.410834427636888,-0.650521229673905,0.176987409703436,-0.393227078582167,0.158815417606343,-0.411320898116283,-0.162591689852736,0.696436255401574,-0.0971976009680386,-0.309347820309639,-0.801629163344458,-0.0781935212880329,-1.33928135232376,0.359161325216051,0.383592892733571,-0.0212361268528462,-0.0100596271698475,26.98,0,90190,d5f3bd0d6b6abe5a2ceeb62905e82d979bb5eff6
168907.0,0.260537858386907,0.644354257435478,-0.649921338233984,-0.0534627463839763,0.883229607275667,-0.757973179354437,0.787879469709981,-0.142055994658816,0.291431050813072,-0.926765276967965,-1.72746700226751,-0.977526278430473,-1.19382841394716,-1.07287810339859,-0.588452182392243,-0.0515061580079823,0.7710842925206,0.548232299760989,0.47906618805696,-0.126591335715442,0.124599838711216,0.57231330423224,-0.245022366420911,-0.698143543081605,-0.375306422248486,0.715218376315538,0.0813763864189001,0.108298131888794,11.5,0,278445,e5ac2cbf1d0e22385a40f4cf60d3c44e23a0878a
153365.0,2.0400896729333,-0.0528363143888802,-1.4357405725903,0.147289519926874,0.26751246412996,-0.644014943764559,0.0998110837009047,-0.166899329706052,0.318258989246406,0.176219555479955,1.02155213663096,0.969546200845735,0.0211663717318119,0.666329890340522,0.0790051758202224,-0.0040495920092125,-0.766844064422507,0.452050001923335,0.056641285770067,-0.204726515644303,0.293183019178545,0.940119189257081,0.0278277683400614,0.80087075835879,0.253390849917286,-0.164494709248885,-0.0280723375246812,-0.0614632246383513,1.0,0,245956,2ff139e8e60c42b12703cdd030dac31e87a6bb5e
78282.0,1.27650926707339,0.600085017776599,-0.82602409225175,0.966923255066504,0.658203432346748,-0.265186998003868,0.143435073447347,0.0105679787895738,-0.179598346141752,-0.493355709122998,0.676025941283552,-0.131987493655827,-0.540535335869475,-1.0901097406576,0.540284897279253,1.1615643034518,0.253417889252748,1.54266679605512,0.108308885528114,-0.0875924386679976,-0.0997314002577919,-0.273849505142746,-0.273193835414836,-0.987669282708183,0.796559495657617,-0.270408432278649,0.0259706491120629,0.0341881187776484,1.0,0,126807,82e1569538add4d2f4cfd0223c146557d7dd83ad
88045.0,2.19116701750155,-0.0486879040192889,-2.64302682254282,-0.356340397687007,1.01201947049142,-0.76731747821585,0.577054271502924,-0.300712863888104,0.272400578438258,0.240030170669464,-0.411342056250405,-0.327532164303371,-1.49694230664066,1.23760435675575,-0.0601134853727401,0.0209828054579417,-0.910040807030159,0.580475271991476,0.920610953776195,-0.296028212194619,0.0900747616386208,0.314370083185753,-0.201851245491495,-1.36907962408469,0.540003411378333,0.311269078667891,-0.101068559892594,-0.10674142779089,0.31,0,146467,b9d7ae7d91a6b6c8d3c76508e60efc9fa65242a9
159013.0,1.78329344367085,-0.458827848872177,-2.02272073812522,0.617791172818907,0.475189041196387,0.0109940872719713,0.0672625805683487,-0.0123221293293701,0.620570899771412,-0.346592061957994,0.325229606476749,0.474365798012857,-0.390351017212761,-0.983556735406915,-1.04747898695465,0.393519542668897,0.372173880293486,0.816185060182294,0.391437480101573,0.105010498627468,0.0812251453298786,0.163798079734549,-0.131812038296531,0.0496782638123047,0.144211883235616,0.429996243144289,-0.0691099952517587,-0.0247803627359814,137.1,0,258255,797d4aa8ca5745f40c85fcf7d8272f2e8daf7858
138969.0,-1.24915682532764,1.32313907628735,-2.75128232289121,-1.24110662946218,1.77870946768946,4.73704975826886,-0.201077825055067,-3.69161525365314,-0.493906779207715,-1.49685224761602,0.152377644329777,-0.0076428576156449,-0.511155817782302,-0.106498774700209,1.08508360606246,0.261871543971056,0.607587489461247,0.61356058926272,-0.45650406059824,-0.109218861371703,0.45384337501249,0.691559207595905,-1.14937880209966,0.703472169942644,-0.7937550104432,-0.158927377772603,0.673230738330063,0.166556301928606,423.88,0,211969,1dbfc7528d2e86f4764ae4de866983096e74ef76
65936.0,-3.5934760029271,0.78144226309285,-1.82244751422669,0.605760683474701,-1.19465586719981,-0.517194856719497,-1.72252312325165,0.128889523769538,0.0149633080909052,-2.85611682977408,1.61826162043188,-3.58137450130299,0.623706919914784,-6.16045662030601,0.494733399107095,-2.54310504010287,-5.30127339068683,-2.19271270602319,-0.09472379272847,-0.478219313417121,0.351792125839819,0.391248950287018,-0.252874890557857,-0.498042480147132,0.0101721931231225,0.909928721553306,-1.47876724603751,0.722673039450917,101.5,1,96420,fabca94028d71366dae9681f367a4250cf0a9c43
8878.0,-2.6618021745564,5.8563932148043,-7.65361621324071,6.37974188053221,-0.0607121191362683,-3.13154973153662,-3.10356974550479,1.77849156945338,-3.83115371623455,-7.19160424618226,7.10298858788516,-9.92869994299538,-0.0674983775194601,-10.924186865147,-1.69791397714032,-2.37942098527078,-2.77511389701838,0.273798971252603,-1.38218756352589,0.399096860264863,0.734774950378595,-0.43590118187623,-0.384765904180568,-0.286015663843443,1.00793382365812,0.413195532462339,0.28028415690056,0.303936550639395,1.0,1,6860,54569edd7a522be635db106d136ae88e3e6d203b
4117.0,0.963254478124132,-0.241328890687406,0.525966224685385,1.1577359300346,-0.602130980752856,-0.614006197398713,0.0876770491692297,-0.266299882207711,1.70162108995864,-0.635691645766919,0.318823206849966,-1.91727707789317,1.83469013425401,1.35600443240183,-0.95368635803261,-0.30236139919917,0.755750176793246,-0.436236287468095,-0.0298141376618219,0.136541833878032,-0.295013627716762,-0.728853175679806,-0.102813068920717,0.363723036484457,0.386496649661084,0.215336968797484,-0.0742682374597613,0.0313561367466293,147.69,0,4661,7f3df087f2791345ac56b7d6784edcded9eac509
121492.0,2.08779716586328,-0.11873409327024,-1.52463311999715,0.258800203344676,0.109718395976559,-0.958206010527092,0.0938637586150338,-0.218924008897296,0.822764780640102,0.0538561158682446,-1.02174685392396,-0.586551862202692,-1.45810769821568,0.778863571876802,0.95883576992546,-0.101830644026549,-0.45652901590703,0.177864840412584,-0.190443679005358,-0.314244688991881,0.217782159200138,0.682838098548137,0.0488068477858543,0.726495144344129,0.241339656687259,-0.136513640810118,-0.0346831953025236,-0.0555327601982522,0.99,0,172806,93c538d463bad663fab84ef1047e36eed860dbe1
9997.0,1.18273856736675,0.333476076585326,0.85168122067325,0.899222568686227,-0.473010791776373,-0.779061310649439,-0.0928128879146679,-0.185386173999436,1.27987374803133,-0.483106547361245,1.44043829373054,-1.84189721994304,1.90721766706191,1.72122287366976,0.50019594185111,-0.177297295365681,0.777548796063147,-0.899664389394562,-0.88168566758439,-0.181362030302785,-0.344552648519337,-0.712825557828984,0.242814261231219,0.541968354733726,0.052649490150016,0.0524540886416004,-0.0381801042269701,0.0147351872915577,1.79,0,7369,438b89c8bec83d3bba6b226f0b232693719857ba
164746.0,-0.643042688197407,-0.177267632514692,0.984803301698522,-2.55288289487143,-0.209249295391922,-0.267578888012928,0.132892812833711,-0.653304666746357,-1.44765014989706,2.03895794229425,-0.996768746467577,-1.65887620189684,-0.102538912702449,-1.01463733849306,-0.0464263102785114,-1.08785163209048,0.447814598499372,-0.0320712521044826,0.279395542709928,-0.171518662877453,-0.213541376848706,0.0978377726987041,-0.301745772001821,0.656168040251565,-0.124681872164635,-0.196316228534071,-0.611447373139357,-0.231746212312471,15.0,0,270764,d1f2ad7813c3fb9de6af16392ccf229835dad2b7
90774.0,1.98347313829109,-0.214601228948415,-0.274367438521188,0.573146414458937,-0.264466952473082,0.0419537985094292,-0.658256414762587,-0.10225671242954,2.51895877974946,-0.59777670490955,0.136506062505606,-1.27812672692019,3.31205346236232,0.918585716351443,-0.328649815982702,-0.0209111739148752,0.133790752446588,0.272789426565752,-0.45987328948911,-0.133119074001242,0.0544036945028655,0.69822106082871,0.136773133657205,0.607633278409608,-0.0490422758994404,-0.280314146292484,0.0223988666984722,-0.0336907862201718,12.99,0,148622,2773b10a4111f99ce88f88b2dbd341e449173394
51982.0,1.11527855594816,-1.22158636593043,0.991966892414322,-0.385261637634476,-1.82266515401105,-0.474741634898205,-1.04504233374163,0.02690628325919,0.0251328799948787,0.476128723994208,-0.713081764216371,-0.93922082382892,-0.639350265641426,-0.506671481444739,0.473217822288324,1.24224311870014,0.36724402304188,-0.890210784349353,0.425465737058105,0.270737006808719,0.372905476792226,0.823733334513471,-0.202284794779075,0.432186898398452,0.380580537780378,-0.0571385653185683,0.0204037501167974,0.0455024345590891,135.0,0,66043,dd4e4378e7dd803ece8a0f17db17fc2c5511f3fd
39446.0,0.551061832261223,-2.23831930266438,0.596640767418126,-0.199476952556725,-1.91255323075632,0.2839139097883,-0.792757348658345,0.194524862424656,0.0631958745294643,0.406729214475024,0.36064482874838,-0.387750098585313,-1.30931842204712,-0.369260761637215,-1.15260281635334,1.15007886743826,0.412299418108077,-0.685981529035041,1.21130788528519,0.790969148517525,0.257283579161791,-0.0895140455864397,-0.381366254027789,0.009163333859329,0.20369119094556,-0.278614161243086,-0.0346022087647141,0.0780023885753838,408.14,0,38417,052e33ad940119e83d67002f3a9ba2af21ef51df
121634.0,2.16153133656922,-0.0826663846065114,-2.43818134730534,0.224316822719351,0.73924443963346,-0.984302995568678,0.575522390591762,-0.337711119812315,0.800117309456579,0.0597460231602744,-2.13545372012662,-1.22182240183075,-2.38715653660984,1.07119832280254,0.174295740531057,-0.535818819398944,-0.290322791697574,-0.0305001925348839,0.498045081837219,-0.392873409211996,0.0433657038774668,0.257469746153552,-0.173971919282339,-1.07711272023319,0.604193024590323,0.0073313815705463,-0.0668322554853346,-0.0902001597326211,6.42,0,173117,efb296626f56ea0868d6ec897dab91c8aa5f15d8
33507.0,-2.80213367624511,-3.05323972119007,-0.085812587468887,-1.42378430296869,2.4321185191393,-0.448222001652668,-0.0932027607053868,-0.0690252775161998,-0.545334709055648,0.968140121292615,-0.375060924870826,-0.984598546841584,-0.522018673781801,-0.471122659036571,-0.971981762994836,1.16925371169753,-0.462523544319596,-0.845420326677915,1.01724591941258,-0.458678309781173,-0.0879450103005787,0.963518775257007,1.89054751014836,-1.72179326824754,0.427763976575718,-0.164441659227976,0.148273531941311,0.190171688443101,10.0,0,24974,f9e087f9b202ba68c16e28c821956895c4880c5e
129384.0,-0.688235795055688,0.719317271109813,0.473667695271181,0.622159787041975,0.144344980946087,0.66280032071132,0.0708155645151179,0.604733660528481,-0.543819747331792,-0.441259818149118,-0.0598481570989261,-0.058705240179633,-1.05058621040539,0.838791683592055,0.429137023922154,-1.225752786665,0.782445054151518,0.961711232343562,3.61817354029238,0.270931364219674,0.173187900227785,0.464461632311656,-0.432824820338717,0.259970411607685,0.681282944857449,0.749603482259569,-0.0672855018103524,-0.0289991937804576,44.22,0,191015,89b9cf4be2e748624d092a6579979c6b32190749
85181.0,-3.00345942213401,2.09615030972986,-0.487030347865578,3.06945315960973,-1.77432868427117,0.251804209642436,-4.32877649482139,-2.42547814428288,-0.985222033510513,-3.99521073403213,1.8806015528528,-2.32517912777326,0.636458662971611,-5.41749934539643,-0.262909464785021,-3.81808566437699,-3.70070702592749,-1.99141207812339,0.779950535234061,0.692537380835205,0.163966694003732,1.24564832133152,-0.269241340185825,0.537102119409512,-0.220756683145222,-0.0595547732936557,0.460709677482052,-0.0335506071081744,2.0,1,142647,0dc11bda29826fb669a6d6c60efde50119a7abf5
36170.0,-5.68501341827133,5.77651621042963,-7.06497672861513,5.90271545151069,-4.71556383098609,-1.75563332378958,-6.95867914257843,3.87779518702774,-5.54152882782373,-7.50211219093686,3.67670318691664,-7.64298306727846,1.68986512270453,-8.29965953059956,0.646996364810759,-6.79279505972775,-12.075932061394,-4.88217964265137,2.62662452479163,0.299488632233821,1.12864107441301,-0.962959729230981,-0.110045083655872,-0.177733240766768,-0.0891754157062679,-0.049446723229275,0.303444581632884,0.219380438614266,111.7,1,30875,742a30f00f57fad2045817f5634de7fde5d9f43f
141043.0,2.08054684481655,0.167779737352313,-1.72210722834939,0.403322760017869,0.451990848510466,-0.848387561353893,0.19070266126699,-0.239152168325016,0.481196715446361,-0.380898958127132,-0.596943546360747,0.187142666176444,0.182916356071446,-0.869580239767855,0.197007414061913,0.326745094435776,0.447789680730603,-0.303867386009096,0.0725521158933774,-0.148994180591359,-0.367405706279869,-0.945073224879095,0.332659471123874,0.484915528573757,-0.246958661658923,0.174693361292145,-0.0618870325907623,-0.0309104731935212,0.89,0,217041,2f3233b073298643a43b90d4cff82639256aef3a
116748.0,2.03473885522607,-0.811640878128457,-1.37743754806497,-0.567488017997029,-0.424977074562758,-0.740307761992765,-0.223961540587864,-0.304926548531768,-0.980139068505124,1.08819653854839,0.648194541143641,0.915471660188345,1.24426195439953,0.257674386750025,-0.25731880649845,-1.17513868245268,-0.647730611144519,1.60071631434264,-0.634109338638081,-0.386551787211271,-0.0537337467834102,0.289350595571504,0.0046434311430528,-0.274382166150861,-0.0517226163355303,0.785152846920939,-0.0724827400993081,-0.063468455728018,76.35,0,163862,4d6e2e58c492b991d33f5221037696459b743ee9
123525.0,-5.90492080575337,4.43991138307409,-8.63180221299529,7.78868440738042,-4.98957980058454,-1.20014396478769,-7.6740599401754,4.12576101681016,-5.31577802250603,-4.89115620289902,4.22041859352387,-6.40830067684822,1.32800326739361,-5.853545070898,-0.928337066900246,-7.08579817642873,-12.62385610867,-4.74522383798077,2.79789150183086,-0.505607961764415,1.77502979034156,1.26644115239936,-0.199409588840669,0.0149600028407991,-1.90822653976519e-05,0.544209892335915,-1.16756581297999,-1.20635432583345,45.51,1,177539,dca642411b3f651c343711f2f146d039717350b0
155548.0,1.87823003111341,1.32562957435462,-2.33346899289515,4.23315121365749,1.35518399558821,-0.853508247169998,0.716025067921391,-0.164909788991874,-1.50234450491057,0.259411077154011,1.45123754814542,-0.280523276849375,-0.756794072389194,-2.75755676655084,-1.70628501758252,1.58746039125258,1.92934969114042,1.18943290293776,-1.53016232603362,-0.226108020608619,-0.152130790009807,-0.360735866229707,0.0434144058266633,-0.242379535720923,0.171097766325585,-0.0026009879775509,-0.0266665673926497,0.0052376673818857,7.06,1,250968,954a5c298a394dbcb3edde81f0ba0840f51bda8a
